date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:09:33	61/61	---MCZ	200	added ('OK')	text/plain	etag:W/%2263c75cfe-2f%22	https://lanhuongvietanh.iwedding.info/robots.txt		(from )
11:09:33	69469/69469	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2004:09:33%20GMT	https://lanhuongvietanh.iwedding.info/	D:/demo/wedding/lanhuongvietanh.iwedding.info/index.html	(from )
11:09:33	207981/207981	---MCZ	200	added ('OK')	text/css	etag:W/%226524259e-32c6d%22	https://lanhuongvietanh.iwedding.info/templates/template18/css/libs.css?v=202311302	D:/demo/wedding/lanhuongvietanh.iwedding.info/templates/template18/css/libsaf9d.css	(from https://lanhuongvietanh.iwedding.info/)
11:09:33	38004/38004	---MCZ	200	added ('OK')	text/css	etag:W/%2263c75cfe-9474%22	https://lanhuongvietanh.iwedding.info/common/calendar.css?v=202311302	D:/demo/wedding/lanhuongvietanh.iwedding.info/common/calendaraf9d.css	(from https://lanhuongvietanh.iwedding.info/)
11:09:33	110223/110223	---MCZ	200	added ('OK')	text/css	etag:W/%226534b338-1ae8f%22	https://lanhuongvietanh.iwedding.info/templates/template18/css/style.css?v=202311302	D:/demo/wedding/lanhuongvietanh.iwedding.info/templates/template18/css/styleaf9d.css	(from https://lanhuongvietanh.iwedding.info/)
11:09:34	24771/24771	---MCZ	200	added ('OK')	text/css	etag:W/%226524259e-60c3%22	https://lanhuongvietanh.iwedding.info/templates/template18/css/responsive.css?v=202311302	D:/demo/wedding/lanhuongvietanh.iwedding.info/templates/template18/css/responsiveaf9d.css	(from https://lanhuongvietanh.iwedding.info/)
11:09:34	142749/142749	---MCZ	200	added ('OK')	text/css	etag:W/%226524259e-22d9d%22	https://lanhuongvietanh.iwedding.info/templates/template18/css/plugin.css?v=202311302	D:/demo/wedding/lanhuongvietanh.iwedding.info/templates/template18/css/pluginaf9d.css	(from https://lanhuongvietanh.iwedding.info/)
11:09:35	271882/271882	---M--	200	added ('OK')	image/jpeg	etag:%22f21c5425062ca33a441426acf53eaab5%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/templates/62ef3cfd4c248a18ec5a9b5a/5e9e4d9b84d8bdcc10efe80e2bda4fc2.jpg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/templates/62ef3cfd4c248a18ec5a9b5a/5e9e4d9b84d8bdcc10efe80e2bda4fc2.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:35	332032/332032	---M--	200	added ('OK')	image/jpeg	etag:%22351a3c2f2bfd934e1f57fc735d18200a%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/templates/62ef3cfd4c248a18ec5a9b5a/70031db5886af63bd948e6b63c79ffdd.jpg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/templates/62ef3cfd4c248a18ec5a9b5a/70031db5886af63bd948e6b63c79ffdd.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:35	51879/51879	---M--	200	added ('OK')	image/png	etag:%226524259e-caa7%22	https://lanhuongvietanh.iwedding.info/templates/template18/images/body/layer-5.png	D:/demo/wedding/lanhuongvietanh.iwedding.info/templates/template18/images/body/layer-5.png	(from https://lanhuongvietanh.iwedding.info/)
11:09:35	57646/57646	---M--	200	added ('OK')	image/jpeg	etag:%22d8d26100e36574216e9c2f7aef0cf8b2%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/d1e589d7b4836e80ceab65e09db23faf.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/d1e589d7b4836e80ceab65e09db23faf.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:36	64479/64479	---M--	200	added ('OK')	image/jpeg	etag:%22fe30930d9da3f215b6da9403a8d51860%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/d4cc559cd26ca34b7ce86dc014c3e340.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/d4cc559cd26ca34b7ce86dc014c3e340.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:36	27897/27897	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Dec%202023%2004:09:36%20GMT	https://lanhuongvietanh.iwedding.info/rsvp	D:/demo/wedding/lanhuongvietanh.iwedding.info/rsvp.html	(from https://lanhuongvietanh.iwedding.info/)
11:09:36	135603/135603	---M--	200	added ('OK')	image/jpeg	etag:%22e07fd83b567fa525c810018af182b7f4%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/81a7bb0469156387a6f054e37a07d9b5.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/81a7bb0469156387a6f054e37a07d9b5.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:36	149297/149297	---M--	200	added ('OK')	image/jpeg	etag:%2250802c088300b16476c502b0f092171d%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/9867f3462b1b1010a1ad2e697dc4741d.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/9867f3462b1b1010a1ad2e697dc4741d.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:37	134175/134175	---M--	200	added ('OK')	image/jpeg	etag:%22309840ba54b4b5f5ee3b2660e116e160%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/3076931023f485afc8e88b968c698299.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/3076931023f485afc8e88b968c698299.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:37	237785/237785	---M--	200	added ('OK')	image/jpeg	etag:%222c53b288bbaccf66ff9b8bc2529b944b%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/1c8e0badc59c105cb544aa18a2ce2557.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/1c8e0badc59c105cb544aa18a2ce2557.jpg	(from https://lanhuongvietanh.iwedding.info/)
11:09:37	121262/121262	---M--	200	added ('OK')	image/jpeg	etag:%22c8aa27e9216cf66bb2b62593fd3de499%22	https://cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/7192db48e52c02a488473310a09a46cb.jpeg	D:/demo/wedding/cdn.biihappy.com/ziiweb/website/656350ded6b09c550104ffde/7192db48e52c02a488473310a09a46cb.jpg	(from https://lanhuongvietanh.iwedding.info/)
